DATE,TEAM,POINTS,HOME_AWAY,WIN_PROB,PRED_SPREAD,WON,ACTUAL_SPREAD,VEGAS_SPREAD
2016-11-12,Pomona Pitzer Sagehens,72.0,away,0.0,0.0,False,-24.0,0.0
2016-11-12,New Mexico Lobos,81.0,home,0.0,0.0,True,11.0,17.0
2016-11-12,Idaho State Bengals,70.0,away,0.0,0.0,False,-11.0,-17.0
2016-11-12,Texas State Bobcats,61.0,home,0.0,0.0,True,4.0,-1.0
2016-11-12,Florida Atlantic Owls,57.0,away,0.0,0.0,False,-4.0,1.0
2016-11-12,UNLV Rebels,68.0,home,0.0,0.0,False,-8.0,6.0
2016-11-12,South Alabama Jaguars,76.0,away,0.0,0.0,True,8.0,-6.0
2016-11-12,Portland Pilots,71.0,home,0.0,0.0,True,16.0,7.0
2016-11-12,UC Riverside Highlanders,55.0,away,0.0,0.0,False,-16.0,-7.0
2016-11-12,Santa Clara Broncos,67.0,home,0.0,0.0,True,3.0,12.5
2016-11-12,Northern Arizona Lumberjacks,64.0,away,0.0,0.0,False,-3.0,-12.5
2016-11-12,Loyola Marymount Lions,99.0,home,0.0,0.0,True,48.0,0.0
2016-11-12,Vanguard Lions,51.0,away,0.0,0.0,False,-48.0,0.0
2016-11-12,Pepperdine Waves,77.0,home,0.0,0.0,True,9.0,8.0
2016-11-12,Cal Poly Mustangs,68.0,away,0.0,0.0,False,-9.0,-8.0
2016-11-12,California Golden Bears,82.0,home,0.0,0.0,True,29.0,12.0
2016-11-12,South Dakota State Jackrabbits,53.0,away,0.0,0.0,False,-29.0,-12.0
2016-11-12,Wyoming Cowboys,88.0,home,0.0,0.0,True,39.0,0.0
2016-11-12,Western State Colorado University Mountaineers,49.0,away,0.0,0.0,False,-39.0,0.0
2016-11-12,Seattle U Redhawks,76.0,home,0.0,0.0,True,11.0,0.0
2016-11-12,Pacific Lutheran Lutes,65.0,away,0.0,0.0,False,-11.0,0.0
2016-11-12,San Diego State Aztecs,69.0,home,0.0,0.0,True,10.0,19.0
2016-11-12,San Diego Toreros,59.0,away,0.0,0.0,False,-10.0,-19.0
2016-11-12,San Francisco Dons,82.0,home,0.0,0.0,True,2.0,5.0
2016-11-12,UIC Flames,80.0,away,0.0,0.0,False,-2.0,-5.0
2016-11-12,Stanford Cardinal,80.0,home,0.0,0.0,True,10.0,4.0
2016-11-12,Harvard Crimson,70.0,away,0.0,0.0,False,-10.0,-4.0
2016-11-12,Oregon Ducks,91.0,home,0.0,0.0,True,14.0,31.5
2016-11-12,Army Black Knights,77.0,away,0.0,0.0,False,-14.0,-31.5
